chrom1	start1	end1	symbol	chrom2	start2	end2	overlap
chrX	52704496	52704592	SSX2	chrX	52693342	52705801	96
chrX	52704496	52704592	SSX2	chrX	52694680	52705801	96
chrX	52704496	52704592	SSX2	chrX	52702595	52705483	96
chrX	52704496	52704592	SSX2	chrX	52692354	52714503	96
chrX	52704496	52704592	SSX2	chrX	52698201	52715196	96
chrX	52704496	52704592	SSX2	chrX	52639436	52726391	96
chrX	52704496	52704592	SSX2	chrX	52669253	52789251	96
chrX	52704496	52704592	SSX2	chrX	52682991	52709819	96
chrX	52705127	52705242	SSX2	chrX	52693342	52705801	115
chrX	52705127	52705242	SSX2	chrX	52694680	52705801	115
chrX	52705127	52705242	SSX2	chrX	52702595	52705483	115
chrX	52705127	52705242	SSX2	chrX	52692354	52714503	115
chrX	52705127	52705242	SSX2	chrX	52698201	52715196	115
chrX	52705127	52705242	SSX2	chrX	52639436	52726391	115
chrX	52705127	52705242	SSX2	chrX	52669253	52789251	115
chrX	52705127	52705242	SSX2	chrX	52682991	52709819	115
chrX	52705680	52705749	SSX2	chrX	52693342	52705801	69
chrX	52705680	52705749	SSX2	chrX	52694680	52705801	69
chrX	52705680	52705749	SSX2	chrX	52692354	52714503	69
chrX	52705680	52705749	SSX2	chrX	52698201	52715196	69
chrX	52705680	52705749	SSX2	chrX	52639436	52726391	69
chrX	52705680	52705749	SSX2	chrX	52669253	52789251	69
chrX	52705680	52705749	SSX2	chrX	52682991	52709819	69
chrX	65738524	65738617	MSN	chrX	65738523	65741927	93
chrX	65738969	65739194	MSN	chrX	65738523	65741927	225
chrX	65739728	65739893	MSN	chrX	65738523	65741927	165
chrX	123906987	123907181	XIAP	chrX	123906985	123909023	194
